100 10000
 74  63  1.67532517369129465123e+02
 74  64  4.81577431516635314779e+01
 74  65  4.06492605221277685246e+01
 74  66  1.60995978724745356203e+02
 74  67 -1.18843072061129092276e+02
 74  68  1.94037539643547312096e+01
 74  69 -1.07702626850173110995e+01
 74  70  6.60450621445246071062e+01
 74  71  3.55026742265618864280e+01
 74  72 -1.15602265772913000319e+02
 74  73 -2.21990545217522914356e+01
 74  74  8.02961578931210738119e+02
 74  75  5.34894600396438875123e+01
 74  76  5.91403723785816097802e+01
 74  77 -9.23293679530883260043e+00
 74  78  6.72431441708504706867e+01
 74  79  4.96051437610458592076e+01
 74  80  5.95303672956443534758e+01
 74  81 -6.62930898561315302686e+01
 74  82 -6.82416820942432735819e+01
 74  83  5.98871208302315096716e+01
 74  84  4.07507896927285671040e+01
 74  85  6.69605672386456376444e+01
 74  86 -6.06962722161059957671e+01
 74  87  1.14004797054245244681e+02
 74  88 -3.75779153597909356677e+01
 74  89 -2.73017459175186871789e+01
 74  90 -7.08360828014982786272e+01
 74  91 -7.57875407967096776929e+01
 74  92  7.60525804871711841315e+00
 74  93 -7.19835863917170684090e+01
 74  94 -1.39235026535343875409e+00
 74  95 -3.95743184569780126481e+01
 74  96 -1.13693533170222337958e+02
 74  97 -1.60728652568840004733e+01
 74  98 -2.61166346357456617966e+01
 74  99  2.74634173622109436508e+01
 75   0  4.31207680106952722099e+01
 75   1 -3.55680539740867516230e+01
 75   2  3.14168191938991725465e+01
 75   3 -1.78305646125237643673e+02
 75   4  9.43039375594967168581e+01
 75   5  7.69697417429205188455e+01
 75   6 -5.44226677445080468942e+01
 75   7  8.97882864793327151176e+00
 75   8  4.74942780282084342502e+01
 75   9  2.63090803671474553482e+01
 75  10  3.62723598957004167431e+00
 75  11  1.94853514929528692790e+00
 75  12 -4.18931437926082708145e+01
 75  13  4.32776577930259662708e+01
 75  14 -1.29526015803858669528e+01
 75  15 -2.94299083424413794319e+01
 75  16  9.87031693186154335251e+00
 75  17  1.14304378289727338824e+02
 75  18 -8.10586300321404849001e+01
 75  19 -6.71028576244109018489e+01
 75  20 -9.29423214420573344796e+01
 75  21  7.26171607857224614690e+01
 75  22  2.88191065042984249089e+01
 75  23 -1.73258393902550587029e+01
 75  24  1.09216068937381862725e+02
 75  25 -4.41088977730057791860e+01
 75  26 -2.49655889340567647139e+01
 75  27 -4.82362915484801035859e+01
 75  28 -6.99267807085046655402e+01
 75  29  8.74610940331853186080e+01
 75  30 -1.61813668289238961506e+02
 75  31 -7.75111859573551598146e+00
 75  32 -3.60317485667280834605e+00
 75  33 -1.45000688936310293542e+01
 75  34 -3.58548597671014519506e+01
 75  35 -2.21085068520006615245e+02
 75  36  1.05601249306470720057e+02
 75  37 -1.84828993186053764930e+01
 75  38 -4.54272698322149963701e+01
 75  39 -1.52435243805868111622e+02
 75  40  6.98509619578444755916e+01
 75  41 -1.55569515504505659464e+02
 75  42  1.33765312971500577532e+02
 75  43  1.11045735549989057489e+01
 75  44  1.05003361822454166941e+02
 75  45  1.72362887910726044538e+02
 75  46 -1.91375774323842655633e+01
 75  47 -5.75511535297492997643e+01
 75  48  2.99611181281555616351e+01
 75  49 -2.67191274620061989253e+01
 75  50  9.26329384789329424166e+01
 75  51  5.36916163815294424921e+01
 75  52 -3.57228121623318628508e+00
 75  53  1.41241094706617289489e+01
 75  54  4.04324166633355730482e+01
 75  55  1.25829771449119519389e+02
 75  56  1.40596867287910953337e+02
 75  57 -4.68699770727110447410e+01
 75  58  9.27751183944822059857e+01
 75  59  3.51104388919172123451e+01
 75  60 -2.19456006249389275808e+02
 75  61 -4.24240752018475859586e+01
 75  62 -4.12005750719448826658e+01
 75  63  9.56196860396880055077e+01
 75  64  2.99580629283013273323e+01
 75  65  1.10310943020401921899e+02
 75  66  7.15728695299732322610e+01
 75  67  2.86476509951996725079e+01
 75  68  1.78831246684302755057e+02
 75  69 -4.84735717431617132434e+01
 75  70 -5.47104488824497607879e+01
 75  71  1.82373326295319657220e+02
 75  72 -2.07271203184272101439e+00
 75  73 -1.47233391677344428672e+02
 75  74  5.34894600396438875123e+01
 75  75  8.46202813799626028413e+02
 75  76  2.35058681384821248628e+01
 75  77  3.90821508292929991057e+01
 75  78 -7.14519350636956573908e+01
 75  79 -8.08056160388405544381e+01
 75  80 -5.00490776185828565303e+01
 75  81  2.60194031771527143349e+01
 75  82 -1.35882246549721692475e+01
 75  83  1.95648001693829598935e+02
 75  84 -6.70084426726103856709e+01
 75  85 -8.14659905287936823015e+01
 75  86 -1.04835776373392064897e+02
 75  87  1.40597980083934555040e+01
 75  88 -1.17268965477740948700e+02
 75  89  5.59424733893811136909e+01
 75  90  3.94667042627782436170e+01
 75  91  9.37787991251725472353e+00
 75  92 -1.49231238512078938641e+01
 75  93 -2.80650661759482886737e+01
 75  94  7.52718611575093916599e+01
 75  95 -2.28667488382340131636e+01
 75  96  2.41753733151075103081e+01
 75  97 -3.26282359741636085460e+01
 75  98  8.19483463659698401216e+01
 75  99  8.96215254162188029730e-02
 76   0 -1.53457027311478100273e+01
 76   1  3.83600936111518606708e+01
 76   2 -1.19150287293771995678e+02
 76   3  1.21412118394035445590e+02
 76   4  2.78242690446538709637e+01
 76   5  6.74122457716404142047e+01
 76   6 -4.40610321130270676804e+01
 76   7  7.50300072366001415958e+01
 76   8  6.98130997501312293707e+01
 76   9  6.21982185022348019743e+01
 76  10 -5.56189084747072381987e+00
 76  11  7.32674452799117226220e+00
 76  12  8.88183028922425421570e+01
 76  13  1.02806616044801145904e+02
 76  14 -2.00054615198662837372e+01
 76  15  6.04058734273955479921e+01
 76  16  1.34553195364944258472e+02
 76  17  7.00240207033083663646e+01
 76  18 -2.69281274692213159483e+01
 76  19  1.57415663208434352782e+02
 76  20  8.55525762395298272622e+01
 76  21  9.23155437000674368164e+01
 76  22  5.31277225881571126820e+01
 76  23 -2.08163836126209780275e+01
 76  24  1.27838676203596879333e+01
 76  25 -1.17907373107426877823e+02
 76  26 -3.66137447435068494883e+01
 76  27 -3.03405391407792635050e+01
 76  28 -1.12929422071971075070e+01
 76  29  1.21257169698786540835e+02
 76  30  3.19171473455748468950e+01
 76  31 -7.94808660385932483905e+01
 76  32  1.63466409672870042868e+02
 76  33  1.17851850245530798134e+01
 76  34  1.30870190742456493638e+01
 76  35 -1.83347624285115131215e+02
 76  36  4.82207140420635393951e+00
 76  37 -4.74195965987193872593e+01
 76  38  4.96175925755688567165e+01
 76  39 -8.36496561231488726662e+01
 76  40 -2.32110312121342872160e+01
 76  41  7.71903498008191633062e+01
 76  42  1.82774603097780556027e+02
 76  43  6.99047967128392286895e+01
 76  44  4.18364416126215488134e+01
 76  45  4.19508205678031771413e+01
 76  46  1.50451348545349503638e+02
 76  47  7.68598261741981900741e+01
 76  48  9.10980994628635158961e+01
 76  49 -4.94787955044916856195e+01
 76  50  5.01059953687889390039e+01
 76  51 -6.75247995560288103434e+01
 76  52 -1.20808799734854318331e+02
 76  53  9.52432978870633633051e+01
 76  54  6.09803287576276815685e+01
 76  55  3.13311499113481097822e+01
 76  56  2.50137238176316714089e+01
 76  57 -1.42655804254325857983e+02
 76  58 -9.49695352106018475524e+01
 76  59 -7.28919941086324456592e+01
 76  60 -1.50056078889972241086e+02
 76  61  2.50799251535064868790e+01
 76  62  2.98742467416962540483e+01
 76  63  5.14921695793107758732e+01
 76  64 -4.89201876943087370364e+01
 76  65  3.33272399965600172322e+01
 76  66  1.00618390463759581621e+02
 76  67 -3.02754952818376352752e+01
 76  68  1.94146009536088371306e+02
 76  69  6.70865898462262180146e+01
 76  70 -1.10451436082808086780e+02
 76  71 -5.09182063800972528611e+01
 76  72  7.56707022836589686676e+01
 76  73 -8.47800014836812891872e+01
 76  74  5.91403723785816097802e+01
 76  75  2.35058681384821248628e+01
 76  76  8.43666339076926533380e+02
 76  77 -2.10607681337475050043e+01
 76  78  4.86193360954338942292e+01
 76  79  1.01424449449350618124e+02
 76  80 -8.43939011653800008617e+01
 76  81  4.00803087201071406298e+01
 76  82 -7.00492826569184359187e+01
 76  83 -2.31140527900948349327e+01
 76  84  6.51001894606420137279e+01
 76  85  4.34783337401172431669e+00
 76  86  8.33739815844703144876e+01
 76  87  6.93956438728469890975e+01
 76  88  1.25333196659042656051e+01
 76  89 -2.76423000962269327374e+01
 76  90  6.53641267242316530428e+01
 76  91 -9.22330689964658745339e+01
 76  92  4.24922777794292585440e+01
 76  93 -9.72397878912543944807e+01
 76  94  5.18888547952989309664e+00
 76  95 -1.44956636422092017824e+01
 76  96  1.30198272821075367034e+01
 76  97  4.32742159401989354706e+01
 76  98 -7.24644388243189467858e+01
 76  99  1.25442621909108567024e+02
 77   0  2.87204311278076076519e+01
 77   1  4.59010562217243602845e+01
 77   2  5.35430860168701272528e+01
 77   3 -3.55233513602609818349e+01
 77   4 -6.15114665858493694373e+01
 77   5 -3.47917257689543575339e+01
 77   6 -5.43133820363142305609e+01
 77   7 -1.05757676112586320727e+01
 77   8  5.18314363123482877427e+01
 77   9 -1.55366491927333981948e+02
 77  10 -4.01524276775215440694e+01
 77  11 -6.56055494986502338861e+01
 77  12  3.44930957935762592115e+01
 77  13  5.37510099300477932616e+01
 77  14 -1.60515082247954353534e+02
 77  15  6.88163277406360123223e+01
 77  16  1.32685010233600255702e+01
 77  17 -7.33084243933857209186e+01
 77  18 -5.75493816813867624660e+01
 77  19  5.02336755420693208407e+01
 77  20 -7.80090640999591329319e+01
 77  21  5.56495694228177981699e+01
 77  22 -3.67798988065888510235e+00
 77  23 -6.35270017248024814194e+01
 77  24  5.56288060884391342142e+01
 77  25  1.21554375445635443498e+02
 77  26 -2.85030184944578124373e+01
 77  27 -5.67965062680470822443e+01
 77  28  1.14606621423792333303e+02
 77  29  1.17386889338143177497e+02
 77  30 -8.24144938492491818671e-01
 77  31  1.48081060247556752785e+01
 77  32 -9.19546982185669605769e+01
 77  33  4.03128104438749232941e+01
 77  34  1.50876069697440158279e+01
 77  35 -1.25245823710207758950e+02
 77  36  5.61146619192816231703e+01
 77  37  1.31544701635360361536e+01
 77  38 -4.07711240329180810704e+01
 77  39  1.14460073502712077698e+02
 77  40 -4.68077159392130184301e+01
 77  41  1.64150002275028654708e+01
 77  42  7.71848685832392789052e+01
 77  43  3.45270870328344088307e+01
 77  44 -1.69813058208148248696e+01
 77  45 -3.80021473886910285955e+01
 77  46 -1.05530878394595166725e+01
 77  47  3.06278805712821693419e+01
 77  48  1.62816878337901655982e+01
 77  49 -5.97874724330109970083e+01
 77  50  4.91899815931736039687e+00
 77  51 -1.43702385760174564666e+02
 77  52 -7.30686241215791199011e+01
 77  53  1.11664692625069577048e+02
 77  54  2.07181462687100832909e+02
 77  55  2.38423258356439369265e+01
 77  56  3.32035430831995839185e+01
 77  57  2.91906970779128442928e+01
 77  58  8.92138532324184438949e+01
 77  59  5.94132149210388007532e+01
 77  60 -5.50914870543793853130e+01
 77  61 -2.29680981116403515330e+01
 77  62 -2.52364215868446635227e+01
 77  63  8.66117056616263027990e+01
 77  64 -2.84387843106251487768e+01
 77  65 -5.77029844719152649191e+01
 77  66 -1.15222696349044824160e+02
 77  67  1.02804793206619152102e+02
 77  68 -1.39745165321286094695e+02
 77  69 -1.61247843448520411513e+00
 77  70 -7.87853113605357293636e+01
 77  71  3.42328934938085467365e+01
 77  72  1.10126449648482434895e+02
 77  73  7.95849956747480860031e+01
 77  74 -9.23293679530883260043e+00
 77  75  3.90821508292929991057e+01
 77  76 -2.10607681337475050043e+01
 77  77  7.28356467011535528400e+02
 77  78  9.91725639914716765588e+01
 77  79  2.16775055232312645614e+01
 77  80  3.99123239026350589143e+01
 77  81 -4.02676966655679819951e+01
 77  82 -2.12581967137650593713e+01
 77  83 -7.03021416919291795011e+01
 77  84  1.58448251022533867172e+02
 77  85 -1.01646319727270466160e+02
 77  86  9.76945395581472411095e+01
 77  87  1.00582194562586906272e+02
 77  88 -1.02223753181111575827e+02
 77  89 -6.74527511417661429505e+01
 77  90  5.41586153166954176186e+01
 77  91  1.27063298545263975825e+02
 77  92  3.84460195149138712623e+01
 77  93  6.91552095801459643098e+01
 77  94  5.38916306596387997274e+01
 77  95  5.75485358593249962667e+00
 77  96 -1.32871085395578887756e+02
 77  97 -1.63669230833212054677e+02
 77  98  4.24719871101477153275e+01
 77  99 -3.08511886474876817488e+01
 78   0  7.50533767060405132554e+00
 78   1  3.13982911533808461968e+01
 78   2  7.56083777353957486866e+01
 78   3  1.07855576652402387339e+01
 78   4 -3.10420721762494018492e+01
 78   5  4.06486367157793537785e+01
 78   6 -1.06078922091746207457e+02
 78   7 -3.66076147721865581275e+01
 78   8 -1.78140468427703027032e+01
 78   9  7.16461905904558449265e+01
 78  10 -3.77723787701984292653e+01
 78  11  1.17002734158570021350e+02
 78  12  8.11659843655528732143e+01
 78  13  5.17702096311672921303e+00
 78  14 -6.35806220641072314947e+01
 78  15  3.22697090386992684330e+01
 78  16  1.57900666638170662281e+02
 78  17 -5.75710113860662104912e+01
 78  18  1.19421463614785224649e+02
 78  19 -6.96814050390388644018e+01
 78  20 -9.88590321319534268696e+01
 78  21  5.57407418319556740016e+01
 78  22 -1.49436241337409594365e+01
 78  23 -1.00615628219072767990e+01
 78  24 -8.73628109381085771190e+00
 78  25 -3.66632098999173194898e+01
 78  26  8.89862930926245780938e+01
 78  27 -1.30146205043083028841e+02
 78  28 -1.92328249708168605991e+01
 78  29  7.44919107874192754082e+00
 78  30  6.40392051611423624990e+01
 78  31  1.11720124928906781037e+01
 78  32  2.02815187364948918969e+01
 78  33  7.73455468059814332804e+00
 78  34  8.43156694444667493826e+01
 78  35  1.28310237942794032051e+01
 78  36  2.81032508902576765308e+01
 78  37  1.20173913805276266764e+00
 78  38  1.26239411491325185466e+02
 78  39 -6.38186872432422447332e+01
 78  40 -1.59705595839314664630e+01
 78  41 -2.08877869998976386512e+01
 78  42  7.47813777708927460708e+01
 78  43 -7.43889311214603878852e+01
 78  44 -7.23270501732823163366e+01
 78  45  4.59094923883569094869e+01
 78  46 -5.79740480504391868521e+01
 78  47  1.00047417257955885361e+02
 78  48 -2.29376560536977251559e+02
 78  49  7.22989079490511166171e+00
 78  50 -3.25445874554142093871e+01
 78  51 -1.19082190897181536826e+01
 78  52  7.91503203636359700113e+01
 78  53  1.17461184399752667673e+02
 78  54 -9.50601822987694511369e+00
 78  55 -8.75834776858854979764e+01
 78  56 -1.10314358478745091929e+02
 78  57 -4.01335837848886427537e+01
 78  58  5.43748372014865992696e+01
 78  59 -3.81092006105619489631e+01
 78  60 -5.66840268061213663486e+01
 78  61  1.53468090397229328659e+01
 78  62  3.95606422400213020296e+01
 78  63  2.08865188526939249414e+01
 78  64  2.66843381486927704316e+01
 78  65  1.60605359886647903522e+02
 78  66  8.73245756188561017552e+01
 78  67 -6.46628898411022987602e+01
 78  68  7.50385817176474176904e+01
 78  69 -1.48703558768002004342e+01
 78  70  1.71368855175759691178e+01
 78  71  5.30104145537063189408e+01
 78  72 -9.01939466459435266188e+01
 78  73  6.22685162463969721358e+00
 78  74  6.72431441708504706867e+01
 78  75 -7.14519350636956573908e+01
 78  76  4.86193360954338942292e+01
 78  77  9.91725639914716765588e+01
 78  78  7.84070606095903031019e+02
 78  79  1.24801706567984112439e+02
 78  80 -4.24371301180337301417e+00
 78  81 -2.19488272696437602960e+00
 78  82  2.51198417422637803043e+01
 78  83  1.10714965514474599217e+02
 78  84  2.31831001746453608803e+02
 78  85  7.19649538336933431992e+01
 78  86  1.29920247134828770186e+02
 78  87 -1.27461147453259506790e+01
 78  88  4.87751818382514485961e+01
 78  89  6.50547511899124941692e+01
 78  90 -2.33820125931684827947e+01
 78  91  1.44530107163457488539e+00
 78  92  3.06032729917435837308e+01
 78  93 -4.37147363427293953464e+01
 78  94 -2.57925415409968152858e+01
 78  95  6.19241040115504475239e+01
 78  96 -1.05295359269147510872e+02
 78  97 -1.07310231299887462342e+02
 78  98  9.49479597287889305335e+01
 78  99  5.20381710710994269675e+01
 79   0 -1.60076862418899679597e+02
 79   1 -9.32022497108840397573e+00
 79   2 -9.89651182023930964249e+00
 79   3 -6.91535049184631844810e+01
 79   4 -1.19138733073519460959e+02
 79   5  8.46055225465984328537e+00
 79   6 -3.73105743301209855645e+01
 79   7 -5.72231954618168074944e+01
 79   8  1.42389785601277793603e+02
 79   9 -9.38895831400113820564e+01
 79  10  1.12452856159994372121e+01
 79  11  1.85138331348190007475e+02
 79  12 -9.31978039845677415087e+01
 79  13  3.85113841061324180259e+01
 79  14  7.63452579379247424640e+01
 79  15  2.12740799910898772396e+02
 79  16  1.62826162886575957600e+02
 79  17  8.86381186136265064590e+00
 79  18 -5.89948106454074139293e+00
 79  19  1.19800112504737853669e+02
 79  20 -7.02225095213290444462e+01
 79  21  6.55817696925759889837e+01
 79  22 -9.44773874101099977452e+01
 79  23 -9.59582720212197557430e+01
 79  24 -5.64478590777896798159e+01
 79  25  3.00207766237538926646e+01
 79  26  2.45676711432689209857e+01
 79  27  1.56065214882491233084e+02
 79  28  2.80392457640640557770e+01
 79  29 -1.66349218381285453461e+02
 79  30 -6.56177418368856848474e+01
 79  31  1.24861619893131717163e+02
 79  32  8.49887263957153891170e+01
 79  33  6.22598912962756543266e+01
 79  34  7.17762586076332382845e+01
 79  35  1.49585575320435015811e+01
 79  36 -7.96800800520346825806e+01
 79  37 -1.73031424457599797506e+02
 79  38 -1.60435678601683395783e+00
 79  39 -5.33911579149369401875e+01
 79  40 -1.33741957926363426168e+02
 79  41  1.09105486468551845292e+02
 79  42  4.14606884191144153817e+00
 79  43 -9.27171515312769685124e+01
 79  44 -5.94267591182147398854e+01
 79  45 -2.70817783621901675417e+01
 79  46 -3.37684781396042410506e+01
 79  47  1.33169612357675987369e+02
 79  48 -2.15779505958987769532e+01
 79  49 -4.51822326016034097051e+01
 79  50 -8.24577855009152074217e+01
 79  51 -2.86568297849328104121e+01
 79  52  2.41261809830761890794e+01
 79  53  1.98898060830789972897e+02
 79  54  1.35460173422980716396e+02
 79  55  9.26868400969824257629e+00
 79  56 -4.84366381817637261520e+01
 79  57  6.29880885366606833031e+01
 79  58  6.57911902632035889837e+01
 79  59  9.23681811252303646143e+01
 79  60 -7.19870944617254906461e+01
 79  61  1.99176203945362146897e+02
 79  62 -2.01073375448634976692e+01
 79  63  1.00585478216843391408e+01
 79  64  4.97967168603651444414e+01
 79  65 -2.39998297555421054028e+01
 79  66 -6.55592935444203561701e+01
 79  67 -3.71504516409751346373e+01
 79  68  1.31773964515732728842e+01
 79  69 -6.21610384734579781707e+01
 79  70 -4.62351588875211163554e+01
 79  71 -1.51289854412582315035e+02
 79  72 -1.30405864450466253857e+02
 79  73  6.91022027005471102257e+01
 79  74  4.96051437610458592076e+01
 79  75 -8.08056160388405544381e+01
 79  76  1.01424449449350618124e+02
 79  77  2.16775055232312645614e+01
 79  78  1.24801706567984112439e+02
 79  79  8.50591935707396601174e+02
 79  80  1.37988227586043006312e+01
 79  81 -4.52772052465671634991e+01
 79  82  5.66974657637529873000e+01
 79  83 -8.45289035024500066129e+01
 79  84  4.54066340963380241647e+01
 79  85  9.17105750790697555885e+01
 79  86 -3.15733087300620596238e+01
 79  87  7.86456360387127375589e+01
 79  88  2.11161992374293561170e+01
 79  89 -1.18165322167901702954e+01
 79  90  2.31563963794243008465e+01
 79  91  1.45055453156857367958e+01
 79  92 -6.16124593531041213623e+01
 79  93 -1.84000503616915764837e+01
 79  94 -9.49754765948826076283e+01
 79  95  1.14105338160986296003e+01
 79  96  1.05922975746503720273e+01
 79  97  2.66336029917270131762e+01
 79  98 -1.13487315221706310808e+01
 79  99  2.03179962656309783142e+02
 80   0  7.94134030025546167053e+01
 80   1 -5.32569525735071369610e+00
 80   2  5.08363386551364797583e+01
 80   3  5.86104570834291962456e+01
 80   4 -1.07769494025681396465e+02
 80   5 -1.47560005079627671876e+02
 80   6  7.10961614125834557854e+01
 80   7 -1.25748539256297959810e+01
 80   8  2.13282937531403042897e+01
 80   9 -7.76135733502925173610e+00
 80  10  7.87491591672969004634e+00
 80  11 -6.17170586183140841285e+01
 80  12  8.97054975040337865266e+01
 80  13 -2.23084951068180856737e+01
 80  14  2.35627286363198038543e+01
 80  15 -3.51843033039761081682e+01
 80  16 -4.55972508799342151065e+01
 80  17  9.24457814756549112190e+00
 80  18  1.07398266998618282742e+02
 80  19 -5.15813355325596845091e+01
 80  20  1.73045789224842501142e+01
 80  21 -1.27463687385033836108e+02
 80  22 -2.32775308890224096103e+02
 80  23 -3.73912793175363589171e+01
 80  24  5.87857924429774136854e+00
 80  25 -9.66108849544013708055e+01
 80  26  1.08067865030457639364e+01
 80  27  1.93545181590417278983e+01
 80  28 -6.55967174974080506900e+01
 80  29 -8.03565697881974756456e+01
 80  30 -2.74689674948674813493e+01
 80  31 -4.76916833951807532799e+01
 80  32 -2.92360778047267757529e+01
 80  33  5.27346946917143526434e+01
 80  34 -4.75120523333139317401e+01
 80  35 -3.47543772204259369119e+01
 80  36 -4.18509650124872507604e+01
 80  37 -6.62732438972408459676e+01
 80  38 -4.75902811317276359659e+01
 80  39 -1.18223873722546400700e+02
 80  40  1.67902960330103496744e+01
 80  41  2.49122207634441110713e+01
 80  42  1.65286962890513962066e+01
 80  43  1.71504960582646162948e+02
 80  44  1.11373059445833249015e+02
 80  45  2.73058991763753020621e+01
 80  46  5.45639409338284195883e+01
 80  47 -5.79856413420435856665e+01
 80  48 -8.73622019479528830743e+01
 80  49 -7.60059174783141315856e+01
 80  50 -6.15598147985053572029e+01
 80  51  4.12665421192291148600e+01
 80  52 -5.57832218001030426535e+01
 80  53 -3.62060565959801294866e+01
 80  54  1.03512590298733286431e+02
 80  55 -3.30389667194094371894e+01
 80  56 -1.27837891180062772634e+01
 80  57  5.52953226589378061817e+01
 80  58 -1.45710685508341811101e+02
 80  59  4.68469954438021289889e+01
 80  60 -1.05633845175136571015e+02
 80  61 -2.21253504119150960605e+02
 80  62  5.78554269217186458718e+01
 80  63 -8.96900441681604831956e+01
 80  64 -4.54227101847417884528e+01
 80  65  2.23112341515960501681e+01
 80  66  5.20950158792905515526e+00
 80  67  5.45524247611522739021e+01
 80  68 -5.25945955708206938084e+01
 80  69 -6.20380967405174743590e+01
 80  70 -6.26548583820947868617e+01
 80  71  1.26155784711437561896e+02
 80  72  9.09165781625097224605e+00
 80  73 -1.57239852231858691312e+02
 80  74  5.95303672956443534758e+01
 80  75 -5.00490776185828565303e+01
 80  76 -8.43939011653800008617e+01
 80  77  3.99123239026350589143e+01
 80  78 -4.24371301180337301417e+00
 80  79  1.37988227586043006312e+01
 80  80  8.10131943679991195495e+02
 80  81  6.14633956874738061060e+01
 80  82 -6.37877982894155550753e+01
 80  83 -1.25831905164776571837e+02
 80  84  1.92215806312504980724e+02
 80  85  1.58054321383359717146e+01
 80  86 -1.56638312541119848476e+01
 80  87 -2.66305183088071188990e+01
 80  88  8.07968340044677546530e+01
 80  89  3.63318167396654203571e+01
 80  90  8.99026943016374531226e+01
 80  91  2.86096662772088592419e+01
 80  92  1.06211378158227020663e+02
 80  93 -2.62052851483870874461e+01
 80  94  1.28593748357014334260e+02
 80  95  4.81720256186653870145e+01
 80  96  1.08272292626047228481e+01
 80  97  5.92110870393638606402e+01
 80  98  4.25237381117526513918e+00
 80  99  8.84743596536507652672e+01
 81   0 -1.45757947426591272233e+01
 81   1  8.12637133183636848344e+01
 81   2 -1.80022944704414271655e+02
 81   3  4.81072940833668738492e+01
 81   4  3.40976860969953747826e+01
 81   5 -1.92782910629289375493e+02
 81   6 -1.14920049971476998962e+02
 81   7 -3.19225619919993945928e+01
 81   8 -4.06732635978877543614e-02
 81   9  7.76785984135608664758e+00
 81  10 -4.64217571431912929825e+01
 81  11  1.11872234358930157327e+02
 81  12  4.50615244681287379080e+01
 81  13 -1.04741880899640023017e+02
 81  14  9.40664152114042195763e+01
 81  15 -9.97853497394012265431e+01
 81  16  3.30980586795024365188e+01
 81  17  4.92375058340436098092e+01
 81  18 -1.05130387864261223285e+02
 81  19 -4.45119901417573586855e+01
 81  20 -3.20427325188716025650e+01
 81  21 -3.60810015742578755749e+01
 81  22 -8.09498764436939808320e+01
 81  23  1.81071722192969701837e+01
 81  24 -2.07782087161498623118e+02
 81  25  9.33087223216554662031e+01
 81  26  4.94193685645809281937e+01
 81  27 -8.84120850402312541405e+00
 81  28 -1.09130172179780529973e+02
 81  29  1.46058452965919400413e+02
 81  30 -1.64563441464584826690e+02
 81  31 -1.54141397547113456312e+02
 81  32  5.02328527356586391761e+01
 81  33 -1.38769769324071006622e+02
 81  34  3.71093950945583728185e+01
 81  35  3.55648290760433880564e+01
 81  36 -1.81437154880039734905e+01
 81  37 -3.99085620907136799929e+01
 81  38  6.62278590549446555258e+00
 81  39 -8.86072705814769960853e+01
 81  40  1.68339574485564867246e+02
 81  41  6.06499530740172332344e+01
 81  42  5.17319895468940487149e+01
 81  43  3.47098144658033405108e+01
 81  44 -8.99959382545131916231e+01
 81  45  1.24677141100101440685e+01
 81  46  6.13152148010534361333e+01
 81  47 -1.62175494757527616230e+02
 81  48 -4.09067679682972524802e+01
 81  49  2.69733417789161267208e+00
 81  50  6.43211314694789848545e+01
 81  51  5.71891614344669818593e+01
 81  52 -8.85538536278898646970e+01
 81  53  5.00776187226523887830e+01
 81  54  2.68816332514247982033e+01
 81  55 -1.17191479334786890831e+02
 81  56 -8.55077952350554966188e+01
 81  57  7.83551521954504721634e+01
 81  58 -7.34837790693607928461e+01
 81  59 -8.16817204635301834514e+01
 81  60 -7.16619494370472942535e+00
 81  61 -1.85516325971737252587e+01
 81  62 -1.20309230864688558427e+02
 81  63  5.78974051073089910346e+01
 81  64 -8.19340135401240985402e+01
 81  65  3.83930769074446658351e+01
 81  66  9.72143714267714074140e+01
 81  67  6.39355330714342500187e+01
 81  68  9.27345700889680557566e+01
 81  69 -8.73718689166117989942e+00
 81  70 -2.28155686723762798351e+01
 81  71  8.01845082460335021324e+01
 81  72  8.51412833216216711207e+01
 81  73 -4.15726945938325727070e+01
 81  74 -6.62930898561315302686e+01
 81  75  2.60194031771527143349e+01
 81  76  4.00803087201071406298e+01
 81  77 -4.02676966655679819951e+01
 81  78 -2.19488272696437602960e+00
 81  79 -4.52772052465671634991e+01
 81  80  6.14633956874738061060e+01
 81  81  7.72191618220758869029e+02
 81  82  1.54698639558526167548e+02
 81  83 -7.62097668492964430698e+01
 81  84  4.93027217656546810076e+01
 81  85 -1.89645133736464721608e+01
 81  86  5.57480729037020097394e+01
 81  87 -4.16044594241010656788e+00
 81  88 -5.06020408445387133156e+01
 81  89 -4.94192383536536450350e+00
 81  90 -6.49554846726472163709e+01
 81  91  5.27076279894032992956e+01
 81  92 -4.00885059821490941090e+01
 81  93 -6.09962202550705541171e+01
 81  94 -1.56144601676621057607e+01
 81  95  9.38577472299890729346e+01
 81  96  4.46002687584881911675e+01
 81  97 -7.85559546583704957357e+01
 81  98 -7.02583650628031506358e+01
 81  99 -1.12673573935876277119e+02
 82   0  2.40354601392815752092e+01
 82   1  1.00062543261162616659e+02
 82   2 -1.85854413605967010881e+02
 82   3  1.31028454792908149784e+02
 82   4  1.10873522862807575962e+02
 82   5 -4.34950945190822011455e+01
 82   6 -1.02389633188068714276e+02
 82   7  1.07846479551308263467e+02
 82   8 -1.59549114950994720630e+02
 82   9  1.01764721734170876744e+02
 82  10  4.87295404032480377055e+01
 82  11  2.52789310420401278634e+02
 82  12 -1.58661829563732396764e+02
 82  13 -6.65966969800821004810e+01
 82  14 -1.85407390339779318822e+01
 82  15  1.77838870206838279842e+01
 82  16 -2.23844487692668536738e+01
 82  17  1.16885756035072070347e+01
 82  18  3.64480269735039712486e+01
 82  19  9.34669750212073893181e+01
